condition,rep,seed,inherit_prob,overlay_kind,overlay_strength,overlay_error,overlay_corr,mi_thr,stab_window,t_cross,t_stab,dwell,n_innov,fitness_final,mi_final,delta_fitness,delta_mi,t_fit,lag_fit_minus_stab
TAC_s1.0,21,2606416725,0.8,TAC,1.0,0.01,0.0,0.320527666086021,20,3.0,3.0,0.985,1,36.8765625,0.528360850769398,4.1796875,0.26981187690943137,28.0,25.0
TAC_s1.0,22,2606416726,0.8,TAC,1.0,0.01,0.0,0.320527666086021,20,3.0,3.0,0.985,1,41.09140625,0.5027486456028056,8.462499999999999,0.24165579047344238,21.0,18.0
TAC_s1.0,23,2606416727,0.8,TAC,1.0,0.01,0.0,0.320527666086021,20,3.0,3.0,0.985,1,41.325,0.5300528242903599,9.126562500000006,0.27688794947431955,65.0,62.0
TAC_s1.0,24,2606416728,0.8,TAC,1.0,0.01,0.0,0.320527666086021,20,2.0,2.0,0.99,1,41.1859375,0.5251817742766652,7.737500000000004,0.2696243241255664,32.0,30.0
TAC_s1.0,25,2606416729,0.8,TAC,1.0,0.01,0.0,0.320527666086021,20,3.0,3.0,0.985,1,40.815625,0.50660625095406,7.46484375,0.24585463747810554,15.0,12.0
TAC_s1.0,26,2606416730,0.8,TAC,1.0,0.01,0.0,0.320527666086021,20,3.0,3.0,0.985,1,36.89765625,0.5023342341872388,4.248437499999994,0.24508510855508348,23.0,20.0
TAC_s1.0,27,2606416731,0.8,TAC,1.0,0.01,0.0,0.320527666086021,20,3.0,3.0,0.985,1,38.190625,0.5347963159737171,5.662499999999994,0.2749674374450702,16.0,13.0
TAC_s1.0,28,2606416732,0.8,TAC,1.0,0.01,0.0,0.320527666086021,20,3.0,3.0,0.985,1,37.47890625,0.5578025122208728,4.358593750000004,0.30180782808791473,18.0,15.0
TAC_s1.0,29,2606416733,0.8,TAC,1.0,0.01,0.0,0.320527666086021,20,3.0,3.0,0.985,1,39.23828125,0.5388721043085429,6.375,0.28169907390596016,54.0,51.0
PB_c0.5,0,914304027,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,32.83984375,0.34921897926247236,-0.7203124999999986,0.0918039857039159,,
PB_c0.5,1,914304028,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,3.0,3.0,0.985,1,33.72421875,0.33717467494075903,0.421875,0.07605732567625656,,
PB_c0.5,2,914304029,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,3.0,3.0,0.98,2,33.18046875,0.35387844693394976,0.08125000000000426,0.09996759087964752,,
PB_c0.5,3,914304030,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,33.86875,0.370385158614388,1.19921875,0.1084356477645137,,
PB_c0.5,4,914304031,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,33.4265625,0.3713549857969237,0.5953125000000057,0.10727216311838839,,
PB_c0.5,5,914304032,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,3.0,3.0,0.985,1,33.23359375,0.3709866469178561,0.32890624999999574,0.10755812039345569,,
PB_c0.5,6,914304033,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,32.9703125,0.33804171168195324,0.5593749999999957,0.0829896537280253,,
PB_c0.5,7,914304034,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.985,2,33.084375,0.35683370223538813,0.55078125,0.10268199018072449,,
PB_c0.5,8,914304035,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.985,2,33.234375,0.3365820433089175,0.22968749999999716,0.07297209962981416,,
PB_c0.5,9,914304036,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,3.0,3.0,0.98,2,34.228125,0.3642858997740099,0.8406249999999957,0.10655565849840426,,
PB_c0.5,10,914304037,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.985,2,33.83984375,0.33733484179247464,0.6124999999999972,0.0754547851066999,,
PB_c0.5,11,914304038,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,23.0,0.97,4,33.71640625,0.3508468974015637,1.09765625,0.08980500392581986,,
PB_c0.5,12,914304039,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.985,2,33.315625,0.3296511670505335,0.2874999999999943,0.06941192925717526,123.0,121.0
PB_c0.5,13,914304040,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,3.0,3.0,0.985,1,34.28828125,0.3525314884031846,0.9460937499999957,0.10099116529289287,,
PB_c0.5,14,914304041,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,33.46953125,0.3516149348861225,0.07421875,0.09199825052415761,,
PB_c0.5,15,914304042,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,3.0,3.0,0.98,2,34.54609375,0.3384513340086005,1.8624999999999972,0.07843906713229987,,
PB_c0.5,16,914304043,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,33.40625,0.379761551218854,0.5445312499999986,0.11573907897040336,179.0,177.0
PB_c0.5,17,914304044,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,3.0,3.0,0.98,2,33.76640625,0.3592164060348332,1.6382812500000057,0.10738721647682553,,
PB_c0.5,18,914304045,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,3.0,3.0,0.985,1,33.02890625,0.33923181766522437,0.08203125,0.08540047836757336,,
PB_c0.5,19,914304046,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,33.26171875,0.3546756087305928,0.48515625000000284,0.09607918498718537,,
PB_c0.5,20,914304047,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,3.0,3.0,0.985,1,33.05546875,0.32897432818386674,0.4281250000000014,0.06733439518793838,,
PB_c0.5,21,914304048,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,3.0,3.0,0.985,1,32.83203125,0.3683938696485507,-0.20390625000000284,0.10528475984945562,,
PB_c0.5,22,914304049,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,33.04375,0.3655738804350826,0.75390625,0.11166092065456706,,
PB_c0.5,23,914304050,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,33.43125,0.32907914156978163,0.9968749999999957,0.07320159233313639,,
PB_c0.5,24,914304051,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,3.0,11.0,0.98,2,33.484375,0.349740031099745,0.6742187500000014,0.08910058475012955,,
PB_c0.5,25,914304052,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,33.10625,0.3417994533705212,-0.14921874999999574,0.08271188633755228,,
PB_c0.5,26,914304053,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,32.40703125,0.35888244030547645,-0.9429687499999986,0.09848559710337879,,
PB_c0.5,27,914304054,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,33.1828125,0.34299256709633713,0.33984375,0.08051766742895788,,
PB_c0.5,28,914304055,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,3.0,3.0,0.985,1,33.34453125,0.33722053361004495,0.4476562500000014,0.0795067274709394,,
PB_c0.5,29,914304056,0.8,PB,0.0,0.0,0.5,0.320527666086021,20,2.0,2.0,0.99,1,33.63359375,0.34010953996288434,1.3523437500000028,0.08440845963316218,,
PB_c1.0,0,1262483854,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,32.54296875,0.36823913798278435,0.2906249999999986,0.11431678219419306,,
PB_c1.0,1,1262483855,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,34.08046875,0.3733589098954404,1.1164062500000043,0.11566174676396562,,
PB_c1.0,2,1262483856,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,34.1375,0.39501934777987835,1.41796875,0.1405104627031647,,
PB_c1.0,3,1262483857,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,33.17265625,0.35416950144565157,-0.31562499999999716,0.09333520422331076,,
PB_c1.0,4,1262483858,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,33.415625,0.39115360390864956,-0.3148437500000014,0.1323613764224506,,
PB_c1.0,5,1262483859,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,34.265625,0.3665533382375746,1.8875000000000028,0.11236471907259593,,
PB_c1.0,6,1262483860,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,33.9578125,0.3759283143545361,0.6648437500000028,0.11953393560340425,,
PB_c1.0,7,1262483861,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,33.9140625,0.3746851362969337,0.859375,0.11255484972721153,,
PB_c1.0,8,1262483862,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,33.80078125,0.38782245456465925,0.9593750000000014,0.13032347095291108,,
PB_c1.0,9,1262483863,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,33.725,0.3749312910557465,1.0914062499999986,0.11319513744451015,,
PB_c1.0,10,1262483864,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,32.8015625,0.38282883565152115,-0.7820312499999957,0.12876817513479927,,
PB_c1.0,11,1262483865,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,32.74765625,0.37413788890418664,-0.17578125,0.1112910681116997,,
PB_c1.0,12,1262483866,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,33.38671875,0.3885521343378546,0.04453124999999858,0.1330552612002764,,
PB_c1.0,13,1262483867,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,33.08828125,0.3841184230310376,0.001562499999998579,0.12482839450631544,,
PB_c1.0,14,1262483868,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,32.8015625,0.38184834291645864,-0.3218749999999986,0.12760275890440714,,
PB_c1.0,15,1262483869,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,33.5,0.37862743256599096,0.74609375,0.11756343126745333,,
PB_c1.0,16,1262483870,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,33.29375,0.3668361505578883,-0.47578124999999716,0.1071433113046375,,
PB_c1.0,17,1262483871,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,32.9453125,0.3845066344242718,0.76171875,0.12667334162205868,,
PB_c1.0,18,1262483872,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,32.58046875,0.37079451229089166,-0.27421874999999574,0.10803375996179998,,
PB_c1.0,19,1262483873,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,32.29609375,0.4071897145269092,-0.6179687500000028,0.14382936483739878,,
PB_c1.0,20,1262483874,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,32.86796875,0.3722140374925561,0.15312500000000284,0.11084996696712612,,
PB_c1.0,21,1262483875,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,32.884375,0.39649477378446796,0.10234374999999574,0.13410210250112425,,
PB_c1.0,22,1262483876,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,32.94296875,0.33711466538772455,-0.22890625000000142,0.0825191723368564,,
PB_c1.0,23,1262483877,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,33.1625,0.3869488382750367,0.5773437500000043,0.12849321136214864,,
PB_c1.0,24,1262483878,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,33.4890625,0.35886332911030205,0.9945312500000014,0.09912032851284314,,
PB_c1.0,25,1262483879,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,33.896875,0.36760402717501306,0.9851562500000028,0.1088773765787805,,
PB_c1.0,26,1262483880,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,33.44140625,0.37759518918799784,1.4156249999999986,0.12147419746695526,,
PB_c1.0,27,1262483881,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,33.0890625,0.3679030568653612,-0.09765625,0.11035175725502111,,
PB_c1.0,28,1262483882,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,1.0,1.0,0.995,1,33.53671875,0.353643737846013,0.6671874999999972,0.09488681878490646,,
PB_c1.0,29,1262483883,0.8,PB,0.0,0.0,1.0,0.320527666086021,20,2.0,2.0,0.99,1,34.4640625,0.3792934856238538,1.4734374999999957,0.11758160559892628,,
AR_s0.5,0,3109737635,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,20.0,,0.135,12,33.5015625,0.31746810412864424,0.4632812500000014,0.059281178751784736,,
AR_s0.5,1,3109737636,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,13.0,,0.14,17,33.31171875,0.3067869400955033,1.4843749999999964,0.04901698786942954,,
AR_s0.5,2,3109737637,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,19.0,,0.08,12,32.85234375,0.29431775987848663,-0.6437499999999972,0.02926455788828708,,
AR_s0.5,3,3109737638,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,25.0,,0.155,21,33.2140625,0.3034444260815732,-0.15625,0.04374364479660864,,
AR_s0.5,4,3109737639,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,22.0,,0.075,8,33.54453125,0.29590013111894825,0.7984374999999986,0.038740587219921074,,
AR_s0.5,5,3109737640,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,36.0,,0.08,10,32.9015625,0.3042341392475663,0.08828124999999432,0.04214033125007538,,
AR_s0.5,6,3109737641,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,74.0,,0.065,8,33.2375,0.33051844086046445,-0.12812500000000426,0.0742643112293766,,
AR_s0.5,7,3109737642,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,13.0,,0.08,14,33.1015625,0.3184244813305081,-0.3531249999999986,0.056315747006628114,,
AR_s0.5,8,3109737643,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,14.0,,0.065,11,32.55546875,0.3070663504237655,-0.23281249999999432,0.04708776138620974,,
AR_s0.5,9,3109737644,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,11.0,,0.12,12,33.29921875,0.29926664377942314,0.10546875,0.039472453877945735,,
AR_s0.5,10,3109737645,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,19.0,,0.17,16,33.06328125,0.3252260983531675,-0.21484375,0.06536376679610634,,
AR_s0.5,11,3109737646,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,11.0,,0.075,10,33.25625,0.30835825800714545,-0.4039062499999986,0.04397578831184157,,
AR_s0.5,12,3109737647,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,23.0,,0.11,11,32.7078125,0.32107727299992794,0.11796875000000284,0.05984074919870985,,
AR_s0.5,13,3109737648,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,26.0,,0.15,12,32.63515625,0.31426868767493665,-0.3382812500000014,0.05450044830234857,,
AR_s0.5,14,3109737649,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,13.0,,0.105,13,33.46171875,0.29759760292939585,0.9890625000000028,0.04049281845772368,,
AR_s0.5,15,3109737650,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,64.0,,0.05,8,32.66953125,0.3169130658278883,0.11796874999999574,0.058887108502026775,,
AR_s0.5,16,3109737651,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,18.0,,0.145,17,33.76796875,0.31031349310809564,0.8953125000000028,0.05087211118699786,,
AR_s0.5,17,3109737652,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,21.0,,0.065,5,33.4859375,0.30893623353510913,0.40156249999999716,0.05349822385423908,,
AR_s0.5,18,3109737653,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,10.0,,0.115,15,32.66875,0.3153055893423753,0.016406250000002842,0.06049669597507079,,
AR_s0.5,19,3109737654,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,16.0,,0.125,14,34.18203125,0.29873067557397337,0.8812500000000014,0.043642927228974004,,
AR_s0.5,20,3109737655,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,50.0,,0.05,8,32.29609375,0.3065716504275021,-1.5968750000000043,0.04936876603896578,,
AR_s0.5,21,3109737656,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,4.0,,0.075,11,33.03359375,0.30072257589611207,-0.43828124999999574,0.04238744269794553,,
AR_s0.5,22,3109737657,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,30.0,,0.105,13,32.7828125,0.30061305723448817,-0.10546875,0.034815467829177826,,
AR_s0.5,23,3109737658,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,13.0,,0.12,14,33.34375,0.32372756454270185,0.20390625000000284,0.07034240630924588,,
AR_s0.5,24,3109737659,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,33.0,,0.075,10,32.7,0.3210452919191113,-0.3921874999999986,0.06274792747870156,,
AR_s0.5,25,3109737660,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,25.0,,0.065,9,32.425,0.31524628144905775,-0.42578125,0.05467076316097347,,
AR_s0.5,26,3109737661,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,13.0,,0.125,15,32.396875,0.3121724925632658,-0.6429687500000014,0.05435785691072931,,
AR_s0.5,27,3109737662,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,7.0,,0.065,8,32.55703125,0.3063332386201325,-0.6890624999999986,0.04742335930623798,,
AR_s0.5,28,3109737663,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,35.0,,0.08,10,33.190625,0.3039788382669819,-0.4203125000000014,0.05041789782700823,,
AR_s0.5,29,3109737664,0.8,AR,0.5,0.0,0.0,0.320527666086021,20,31.0,,0.105,12,33.1890625,0.3120156266824805,0.11874999999999858,0.05361440410417223,,
AR_s1.0,0,2387712673,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,12.0,,0.08,9,32.62421875,0.31389927617377544,-0.04218750000000426,0.04898517617992748,,
AR_s1.0,1,2387712674,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,11.0,,0.025,2,33.7234375,0.2972683989503284,0.7578125,0.039525787890707154,,
AR_s1.0,2,2387712675,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,8.0,,0.045,7,33.52265625,0.3101995179635714,0.0625,0.052087184791751395,,
AR_s1.0,3,2387712676,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,7.0,,0.025,4,33.98046875,0.28744947024769874,1.6328125,0.034259246939725874,,
AR_s1.0,4,2387712677,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,5.0,,0.185,19,32.98515625,0.3113993898355435,0.9976562500000021,0.05754954068028517,,
AR_s1.0,5,2387712678,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,103.0,,0.025,4,32.8328125,0.2790880670239847,0.77734375,0.017584712146731962,,
AR_s1.0,6,2387712679,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,22.0,,0.025,1,33.0796875,0.25119598156821843,0.08281249999999574,-0.010783261356742846,,
AR_s1.0,7,2387712680,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,11.0,,0.085,8,32.9234375,0.30731850039629105,0.7093750000000014,0.046826000851053484,,
AR_s1.0,8,2387712681,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,16.0,,0.06,7,33.63828125,0.2872527411929945,1.1843749999999957,0.02492737184293392,,
AR_s1.0,9,2387712682,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,7.0,,0.105,8,34.15625,0.27574461457211036,0.8273437499999972,0.01164245420839577,110.0,
AR_s1.0,10,2387712683,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,11.0,,0.055,8,32.9828125,0.3064737067530018,0.37890625,0.051531221470877187,,
AR_s1.0,11,2387712684,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,15.0,,0.035,5,33.38671875,0.2855331687538955,0.3031250000000014,0.029143041939622083,,
AR_s1.0,12,2387712685,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,11.0,,0.025,5,33.14140625,0.24842288715617628,0.34765625,-0.0028467354610910434,,
AR_s1.0,13,2387712686,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,8.0,,0.15,13,33.52890625,0.32679901130765926,0.40625,0.07085811029788852,,
AR_s1.0,14,2387712687,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,24.0,,0.015,3,33.49609375,0.26245873115528473,0.7554687499999986,0.010212849118588108,,
AR_s1.0,15,2387712688,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,13.0,,0.08,11,33.64453125,0.2792763732022243,0.31640625,0.019073022732972622,,
AR_s1.0,16,2387712689,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,7.0,,0.04,5,34.33125,0.29480966895969873,1.8874999999999957,0.03349833011142078,112.0,
AR_s1.0,17,2387712690,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,16.0,,0.02,2,33.140625,0.24580325913922843,0.37421874999999716,-0.017387934749488437,,
AR_s1.0,18,2387712691,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,13.0,,0.14,16,33.809375,0.31742405354741343,0.6843750000000028,0.053636612320652866,,
AR_s1.0,19,2387712692,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,19.0,,0.08,10,33.70078125,0.2997763855434403,0.7359374999999986,0.04213920660144843,,
AR_s1.0,20,2387712693,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,13.0,,0.035,6,34.08125,0.27466171272014783,0.6593749999999972,0.011647625182139743,,
AR_s1.0,21,2387712694,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,18.0,,0.04,6,33.27734375,0.2698022850822981,1.0445312499999986,0.008045373086280672,,
AR_s1.0,22,2387712695,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,13.0,,0.15,15,32.096875,0.28242877994522564,-0.6781250000000014,0.02903869007548726,,
AR_s1.0,23,2387712696,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.80390625,0.2413619728023421,1.3249999999999957,-0.017236162767121116,,
AR_s1.0,24,2387712697,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,17.0,,0.33,29,33.18046875,0.3062373283202853,-0.29609374999999716,0.05076362912316362,,
AR_s1.0,25,2387712698,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,16.0,,0.13,16,33.19921875,0.3078752318841511,-0.42265625000000284,0.054450704746674794,,
AR_s1.0,26,2387712699,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,14.0,,0.03,5,34.94375,0.28230234870963655,2.4328125000000043,0.022903693580790585,88.0,
AR_s1.0,27,2387712700,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,67.0,,0.045,5,33.76484375,0.27154473779554933,0.9187499999999957,0.009155446020398028,,
AR_s1.0,28,2387712701,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,18.0,,0.145,13,33.2765625,0.2642322611292358,-0.5078125,0.008468539585584245,,
AR_s1.0,29,2387712702,0.8,AR,1.0,0.0,0.0,0.320527666086021,20,26.0,,0.05,5,32.5890625,0.29489948694535056,-0.4476562500000014,0.02690673449353137,,
