condition,rep,seed,inherit_prob,overlay_kind,overlay_strength,overlay_error,overlay_corr,mi_thr,stab_window,t_cross,t_stab,dwell,n_innov,fitness_final,mi_final,delta_fitness,delta_mi,t_fit,lag_fit_minus_stab
PB_c1.0__p0.50,8,1777518023,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,32.5484375,0.2854851341906098,-0.6898437500000014,0.028748958540094516,,
PB_c1.0__p0.50,9,1777518024,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,33.62109375,0.28342501404217746,0.8062499999999986,0.02170658134383585,,
PB_c1.0__p0.50,10,1777518025,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,32.97734375,0.28740845671899773,0.28593750000000284,0.033623174705439185,,
PB_c1.0__p0.50,11,1777518026,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,32.79765625,0.2910617315826677,-0.06328124999999574,0.03109183008079619,,
PB_c1.0__p0.50,12,1777518027,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,33.85703125,0.2833573161251084,1.0109374999999972,0.01833212478787266,,
PB_c1.0__p0.50,13,1777518028,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,32.8765625,0.2933836307792949,0.27265624999999716,0.032979403120237005,,
PB_c1.0__p0.50,14,1777518029,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,34.03515625,0.2958799986434979,1.3117187499999972,0.037452687773952165,,
PB_c1.0__p0.50,15,1777518030,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,32.35390625,0.2911634335410735,-0.7960937499999972,0.03143173322878817,,
PB_c1.0__p0.50,16,1777518031,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,32.43046875,0.2853232723878016,-1.01171875,0.026667307769273896,,
PB_c1.0__p0.50,17,1777518032,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,33.11171875,0.28565498362038344,0.3460937500000014,0.02339423445147698,,
PB_c1.0__p0.50,18,1777518033,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,32.35,0.2918071061871755,-0.5320312499999957,0.03989444020066418,,
PB_c1.0__p0.50,19,1777518034,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,33.0140625,0.28841275423851737,-0.14609374999999858,0.03267400482547611,,
PB_c1.0__p0.50,20,1777518035,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,32.82734375,0.2841603366594519,-0.22500000000000142,0.03320350467982763,,
PB_c1.0__p0.50,21,1777518036,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,33.06875,0.286023937997432,0.28046875000000426,0.029939022537426474,,
PB_c1.0__p0.50,22,1777518037,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,33.13203125,0.28247256663909404,0.35234374999999574,0.02757774703377114,,
PB_c1.0__p0.50,23,1777518038,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,33.33828125,0.2912644583021844,0.6382812499999986,0.03904056704745107,,
PB_c1.0__p0.50,24,1777518039,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,33.05,0.2859045462089712,0.42265624999999574,0.02251810410227817,,
PB_c1.0__p0.50,25,1777518040,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,32.95078125,0.28794721296445114,0.4789062500000014,0.03278635392757556,,
PB_c1.0__p0.50,26,1777518041,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,33.5109375,0.2881861216325971,0.5054687499999986,0.031993987648109734,,
PB_c1.0__p0.50,27,1777518042,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,32.79453125,0.29863268140368904,-0.3414062499999986,0.04370183656016924,,
PB_c1.0__p0.50,28,1777518043,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,32.81875,0.28967756810920914,0.04296875,0.033542637395792385,,
PB_c1.0__p0.50,29,1777518044,0.5,PB,0.0,0.0,1.0,0.320527666086021,20,,,0.0,0,32.7203125,0.29094191697323624,-0.10546875,0.03308104713701643,,
AR_s1.0__p0.50,0,2909560355,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,34.5234375,0.26233075275590456,1.1703125000000014,0.006882919935568221,132.0,
AR_s1.0__p0.50,1,2909560356,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.59609375,0.27543682801319247,-0.23515624999999574,0.019416862404493473,,
AR_s1.0__p0.50,2,2909560357,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,34.68984375,0.2636173462073595,2.0835937499999986,0.0023078522252875655,148.0,
AR_s1.0__p0.50,3,2909560358,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.79765625,0.2653235904311412,0.8562500000000028,0.0012794105360031671,161.0,
